Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1980","1980","ha","70000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1981","1981","ha","89000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1982","1982","ha","90000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1983","1983","ha","91300","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1984","1984","ha","92100","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1985","1985","ha","94000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1986","1986","ha","94800","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1987","1987","ha","95300","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1988","1988","ha","103600","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1989","1989","ha","103900","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1990","1990","ha","107000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1991","1991","ha","111000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1992","1992","ha","117000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1993","1993","ha","117000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1994","1994","ha","125000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1995","1995","ha","128000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1996","1996","ha","132300","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1997","1997","ha","137100","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1998","1998","ha","137000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","1999","1999","ha","139012","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2000","2000","ha","138000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2001","2001","ha","137800","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2002","2002","ha","134141","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2003","2003","ha","131470","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2004","2004","ha","134500","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2005","2005","ha","141550","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2006","2006","ha","143000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2007","2007","ha","145087","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2008","2008","ha","144228","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2009","2009","ha","136200","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2010","2010","ha","142018","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2011","2011","ha","146325","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2012","2012","ha","151109","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2013","2013","ha","155545","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2014","2014","ha","159100","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2015","2015","ha","160018","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2016","2016","ha","165817","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2017","2017","ha","170864","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","221","Almonds, with shell","2018","2018","ha","186255","","Official data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1980","1980","hg/ha","4286","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1981","1981","hg/ha","6685","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1982","1982","hg/ha","6333","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1983","1983","hg/ha","1670","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1984","1984","hg/ha","4115","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1985","1985","hg/ha","3245","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1986","1986","hg/ha","3718","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1987","1987","hg/ha","3295","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1988","1988","hg/ha","3571","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1989","1989","hg/ha","5351","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1990","1990","hg/ha","5393","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1991","1991","hg/ha","6306","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1992","1992","hg/ha","4701","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1993","1993","hg/ha","4017","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1994","1994","hg/ha","2456","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1995","1995","hg/ha","3570","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1996","1996","hg/ha","2540","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1997","1997","hg/ha","3844","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1998","1998","hg/ha","3847","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","1999","1999","hg/ha","5849","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2000","2000","hg/ha","4713","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2001","2001","hg/ha","5938","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2002","2002","hg/ha","6143","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2003","2003","hg/ha","5386","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2004","2004","hg/ha","4476","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2005","2005","hg/ha","4990","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2006","2006","hg/ha","5804","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2007","2007","hg/ha","5613","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2008","2008","hg/ha","6025","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2009","2009","hg/ha","8421","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2010","2010","hg/ha","6133","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2011","2011","hg/ha","6577","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2012","2012","hg/ha","6556","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2013","2013","hg/ha","5999","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2014","2014","hg/ha","6350","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2015","2015","hg/ha","6107","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2016","2016","hg/ha","6795","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2017","2017","hg/ha","6843","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","221","Almonds, with shell","2018","2018","hg/ha","6296","Fc","Calculated data"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1961","1961","ha","12000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1962","1962","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1963","1963","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1964","1964","ha","10000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1965","1965","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1966","1966","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1967","1967","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1968","1968","ha","28000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1969","1969","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1970","1970","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1971","1971","ha","24000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1972","1972","ha","23000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1973","1973","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1974","1974","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1975","1975","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1976","1976","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1977","1977","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1978","1978","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1979","1979","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1980","1980","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1981","1981","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1982","1982","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1983","1983","ha","20000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1984","1984","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1985","1985","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1986","1986","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1987","1987","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1988","1988","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1989","1989","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1990","1990","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1991","1991","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1992","1992","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1993","1993","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1994","1994","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1995","1995","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1996","1996","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1997","1997","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1998","1998","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","1999","1999","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2000","2000","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2001","2001","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2002","2002","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2003","2003","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2004","2004","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2005","2005","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2006","2006","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2007","2007","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2008","2008","ha","22000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2009","2009","ha","22481","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2010","2010","ha","23202","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2011","2011","ha","23755","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2012","2012","ha","26500","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2013","2013","ha","24711","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2014","2014","ha","24706","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2015","2015","ha","25074","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2016","2016","ha","25472","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2017","2017","ha","25697","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5312","Area harvested","711","Anise, badian, fennel, coriander","2018","2018","ha","25921","Im","FAO data based on imputation methodology"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1961","1961","hg/ha","5417","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1962","1962","hg/ha","6250","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1963","1963","hg/ha","5250","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1964","1964","hg/ha","4500","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1965","1965","hg/ha","7500","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1966","1966","hg/ha","5000","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1967","1967","hg/ha","5800","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1968","1968","hg/ha","9875","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1969","1969","hg/ha","5655","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1970","1970","hg/ha","6690","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1971","1971","hg/ha","10125","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1972","1972","hg/ha","10017","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1973","1973","hg/ha","6965","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1974","1974","hg/ha","5175","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1975","1975","hg/ha","5500","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1976","1976","hg/ha","5500","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1977","1977","hg/ha","5000","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1978","1978","hg/ha","5750","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1979","1979","hg/ha","5500","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1980","1980","hg/ha","6000","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1981","1981","hg/ha","7500","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1982","1982","hg/ha","8500","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1983","1983","hg/ha","8500","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1984","1984","hg/ha","9091","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1985","1985","hg/ha","9545","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1986","1986","hg/ha","10000","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1987","1987","hg/ha","10000","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1988","1988","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1989","1989","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1990","1990","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1991","1991","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1992","1992","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1993","1993","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1994","1994","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1995","1995","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1996","1996","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1997","1997","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1998","1998","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","1999","1999","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2000","2000","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2001","2001","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2002","2002","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2003","2003","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2004","2004","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2005","2005","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2006","2006","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2007","2007","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2008","2008","hg/ha","10455","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2009","2009","hg/ha","10564","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2010","2010","hg/ha","10657","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2011","2011","hg/ha","10733","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2012","2012","hg/ha","11132","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2013","2013","hg/ha","10869","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2014","2014","hg/ha","10771","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2015","2015","hg/ha","10856","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2016","2016","hg/ha","10918","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2017","2017","hg/ha","10951","Fc","Calculated data"
"QC","Crops","143","Morocco","5419","Yield","711","Anise, badian, fennel, coriander","2018","2018","hg/ha","10985","Fc","Calculated data"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1961","1961","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1962","1962","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1963","1963","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1964","1964","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1965","1965","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1966","1966","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1967","1967","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1968","1968","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1969","1969","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1970","1970","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1971","1971","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1972","1972","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1973","1973","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1974","1974","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1975","1975","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1976","1976","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1977","1977","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1978","1978","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1979","1979","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1980","1980","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1981","1981","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1982","1982","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1983","1983","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1984","1984","ha","","M","Data not available"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1985","1985","ha","9000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1986","1986","ha","9000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1987","1987","ha","10000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1988","1988","ha","14000","F","FAO estimate"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1989","1989","ha","17000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1990","1990","ha","21000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1991","1991","ha","22000","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1992","1992","ha","23500","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1993","1993","ha","25600","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1994","1994","ha","26400","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1995","1995","ha","26600","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1996","1996","ha","27200","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1997","1997","ha","26100","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1998","1998","ha","26100","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","1999","1999","ha","28038","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","2000","2000","ha","27800","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","2001","2001","ha","28600","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","2002","2002","ha","26700","","Official data"
"QC","Crops","143","Morocco","5312","Area harvested","515","Apples","2003","2003","ha","26000","","Official data"
